1,1343212,maintenance,605662,1073995974,dev,ALTER COLUMN ENCODE TYPE: copy data in 106432 from col=5 to col= 12;,2024-02-14 16:31:30.512005,2024-02-14 16:31:30.518451,0,0,3
1,1343338,maintenance,605719,1073995974,dev,ALTER COLUMN ENCODE TYPE: compare shadow col data in 106440 part primary_col= 3 shadow col= 12.,2024-02-14 16:31:39.268524,2024-02-14 16:31:39.287588,0,0,3
1,1347988,maintenance,607776,1073782983,dev,ALTER COLUMN ENCODE TYPE: copy data in 106432 from col=2 to col= 12;,2024-02-14 16:37:27.074544,2024-02-14 16:37:27.279398,0,0,3
1,1348046,maintenance,607779,1073782983,dev,ALTER COLUMN ENCODE TYPE: copy data in 106430 from col=6 to col= 11;,2024-02-14 16:37:34.410869,2024-02-14 16:37:34.41898,0,0,3
1,1348899,maintenance,608175,1073889492,dev,ALTER COLUMN ENCODE TYPE: compare shadow col data in 106440 part primary_col= 2 shadow col= 12.,2024-02-14 16:38:36.202209,2024-02-14 16:38:36.211956,0,0,3
1,1376924,maintenance,619879,1073963382,dev,Alter Distkey: copy data from 106432 to 244304.,2024-02-14 17:09:30.099071,2024-02-14 17:09:40.063454,0,0,0
1,1376954,maintenance,619879,1073963382,dev,Alter Distkey: rebuild rowids for table 244304 on temp table -244305.,2024-02-14 17:09:40.427776,2024-02-14 17:09:40.44707,0,0,3
1,1376958,maintenance,619879,1073963382,dev,"Alter Distkey: select count(*), max(insxid), min(insxid) from {table:244304} where delxid > 619865 and delxid != 619879;",2024-02-14 17:09:41.387314,2024-02-14 17:09:41.486201,0,0,3
1,1378584,maintenance,620803,1073807566,dev,Alter Distkey: redo delete from 106434 to 244442.,2024-02-14 17:14:06.113499,2024-02-14 17:14:06.3951,0,0,3
1,1378589,maintenance,620803,1073807566,dev,"Alter Distkey: select count(*), max(insxid), min(insxid) from {table:106434} where delxid > 620800 and delxid != 620803;",2024-02-14 17:14:08.403351,2024-02-14 17:14:08.461365,0,0,3
100,1072403,default,493185,1073741998,dev,"padb_fetch_sample: select l_orderkey, l_suppkey from volt_tt_61155ea2dc46f",2024-02-14 11:35:59.493013,2024-02-14 11:35:59.513307,0,0,3
100,1072414,default,493188,1073741998,dev,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 48 and p_type like '%' || 'STEEL' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' ) order by s_acctbal desc, n_name, s_name, p_partkey limit 100;",2024-02-14 11:36:00.186561,2024-02-14 11:36:00.25084,0,0,0
100,1072426,default,493202,1073741998,dev,"select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= '1995-01-01'::date and l_shipdate < dateadd(year, 1, '1995-01-01'::date) and l_discount between (6::numeric(12,2) / 100) - 0.01 and (6::numeric(12,2) / 100) + 0.01 and l_quantity < 24;",2024-02-14 11:36:00.742826,2024-02-14 11:36:00.79413,0,0,0
100,1072438,default,493206,1073741998,dev,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= '1995-01-01'::date and o_orderdate < add_months('1995-01-01'::date, 3) and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;",2024-02-14 11:36:01.576643,2024-02-14 11:36:01.727736,0,0,0
100,1072450,default,493210,1073741998,dev,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= '1993-10-01'::date and l_shipdate < add_months('1993-10-01'::date, 1);",2024-02-14 11:36:02.321314,2024-02-14 11:36:02.347093,0,0,0
100,1072459,default,493212,1073741998,dev,"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#15' and p_type not like 'PROMO POLISHED' || '%' and p_size in (10, 38, 20, 7, 41, 9, 22, 28) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;",2024-02-14 11:36:02.592335,2024-02-14 11:36:02.692516,0,0,0
100,1072471,default,493216,1073741998,dev,CREATE TEMP TABLE volt_tt_61155ea76a875(p_partkey) AS SELECT public.part.p_partkey FROM public.part WHERE public.part.p_name LIKE 'navy' || '%';,2024-02-14 11:36:03.80609,2024-02-14 11:36:03.839903,0,0,0
100,1072478,default,493217,1073741998,dev,"padb_fetch_sample: select l_orderkey, l_suppkey, s_name from volt_tt_61155ea79fd28",2024-02-14 11:36:04.190734,2024-02-14 11:36:04.226129,0,0,3
100,1072486,default,493218,1073741998,dev,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone, 1, 2) as cntrycode, c_acctbal from customer where substring(c_phone, 1, 2) in (13, 17, 24, 22, 34, 31, 11) and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone, 1, 2) in (13, 17, 24, 22, 34, 31, 11) ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;",2024-02-14 11:36:04.703708,2024-02-14 11:36:04.808617,0,0,0
100,1072498,default,493222,1073741998,dev,"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= '1993-07-01'::date and o_orderdate < add_months('1993-07-01'::date, 3) and exists ( select * from lineitem where l_orderkey = o_orderkey and l_commitdate < l_receiptdate ) group by o_orderpriority order by o_orderpriority;",2024-02-14 11:36:05.432066,2024-02-14 11:36:05.542221,0,0,0
100,1072510,default,493229,1073741998,dev,"select o_year, sum(case when nation = 'INDIA' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'ASIA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'STANDARD BURNISHED BRASS' ) as all_nations group by o_year order by o_year;",2024-02-14 11:36:06.044485,2024-02-14 11:36:06.159074,0,0,0
100,1072522,default,493233,1073741998,dev,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('MAIL', 'REG AIR') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= '1993-01-01'::date and l_receiptdate < dateadd(year, 1, '1993-01-01'::date) group by l_shipmode order by l_shipmode;",2024-02-14 11:36:06.905045,2024-02-14 11:36:06.969623,0,0,0
100,1072532,default,493236,1073741998,dev,"padb_fetch_sample: select l_suppkey, col1 from volt_tt_61155eaadc8f0",2024-02-14 11:36:07.451176,2024-02-14 11:36:07.486204,0,0,3
1,1072545,metrics,493254,1073783057,dev,"select node_num,name,value from stv_fdisk_stats where name = 'blocks_rerepped_since_commit' or name = 'blocks_left_to_rerep' or name = 'seconds_since_last_commit'",2024-02-14 11:36:08.538237,2024-02-14 11:36:08.550566,0,0,6
100,1072552,default,493256,1073741998,dev,padb_fetch_sample: select p_partkey from volt_tt_61155eac351ee,2024-02-14 11:36:08.863114,2024-02-14 11:36:08.877215,0,0,3
100,1072560,default,493257,1073741998,dev,"CREATE TEMP TABLE volt_tt_61155eac6bd7c(l_orderkey, l_suppkey) AS (SELECT volt_tt_61155eac6b382.l_orderkey, volt_tt_61155eac6b382.l_suppkey FROM public.lineitem AS l2, volt_tt_61155eac6b382 WHERE l2.l_suppkey <> volt_tt_61155eac6b382.l_suppkey AND l2.l_orderkey = volt_tt_61155eac6b382.l_orderkey) EXCEPT DISTINCT (SELECT volt_tt_61155eac6b382.l_orderkey, volt_tt_61155eac6b382.l_suppkey FROM public.lineitem AS l3, volt_tt_61155eac6b382 WHERE l3.l_commitdate < l3.l_receiptdate AND l3.l_suppkey <> volt_tt_61155eac6b382.l_suppkey AND l3.l_orderkey = volt_tt_61155eac6b382.l_orderkey);",2024-02-14 11:36:09.284605,2024-02-14 11:36:09.514933,0,0,33
100,1072569,default,493259,1073741998,dev,"select l_returnflag, l_linestatus, sum(l_quantity) as sum_qty, sum(l_extendedprice) as sum_base_price, sum(l_extendedprice * (1 - l_discount)) as sum_disc_price, sum(l_extendedprice * (1 - l_discount) * (1 + l_tax)) as sum_charge, avg(l_quantity) as avg_qty, avg(l_extendedprice) as avg_price, avg(l_discount) as avg_disc, count(*) as count_order from lineitem where l_shipdate <= '1998-12-01'::date - 90::int group by l_returnflag, l_linestatus order by l_returnflag, l_linestatus;",2024-02-14 11:36:09.874863,2024-02-14 11:36:10.150214,0,0,0
100,1072581,default,493266,1073741998,dev,"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_suppkey = s_suppkey and c_nationkey = s_nationkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'ASIA' and o_orderdate >= '1995-01-01'::date and o_orderdate < dateadd(year, 1, '1995-01-01'::date) group by n_name order by revenue desc;",2024-02-14 11:36:10.632539,2024-02-14 11:36:10.72857,0,0,0
100,1072593,default,493272,1073741998,dev,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%' || 'navy' || '%' ) as profit group by nation, o_year order by nation, o_year desc;",2024-02-14 11:36:11.202098,2024-02-14 11:36:11.658513,0,0,0
100,1072605,default,493276,1073741998,dev,"select c_count, count(*) as custdist from ( select c_custkey, count(o_orderkey) c_count from customer left outer join orders on c_custkey = o_custkey and o_comment not like '%' || 'special' || '%' || 'requests' || '%' group by c_custkey ) as c_orders group by c_count order by custdist desc, c_count desc;",2024-02-14 11:36:12.09644,2024-02-14 11:36:12.398296,0,0,0
100,1072614,default,493278,1073741998,dev,"with revenue as ( select l_suppkey as supplier_no, sum(l_extendedprice * (1 - l_discount)) as total_revenue from lineitem where l_shipdate >= '1994-05-01'::date and l_shipdate < add_months('1994-05-01'::date, 3) group by l_suppkey) select s_suppkey, s_name, s_address, s_phone, total_revenue from supplier, revenue where s_suppkey = supplier_no and total_revenue = ( select max(total_revenue) from revenue ) order by s_suppkey;",2024-02-14 11:36:12.61444,2024-02-14 11:36:12.632954,0,0,33
100,1072626,default,493282,1073741998,dev,"select sum(l_extendedprice* (1 - l_discount)) as revenue from lineitem, part where ( p_partkey = l_partkey and p_brand = 'Brand#32' and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') and l_quantity >= 3 and l_quantity <= 3 + 10 and p_size between 1 and 5 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#42' and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') and l_quantity >= 17 and l_quantity <= 17 + 10 and p_size between 1 and 10 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#55' and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') and l_quantity >= 27 and l_quantity <= 27 + 10 and p_size between 1 and 15 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' );",2024-02-14 11:36:13.828749,2024-02-14 11:36:13.892675,0,0,0
100,1072632,default,493283,1073741998,dev,"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'honeydew' || '%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= '1997-01-01'::date and l_shipdate < dateadd(year, 1, '1997-01-01'::date) ) ) and s_nationkey = n_nationkey and n_name = 'VIETNAM' order by s_name;",2024-02-14 11:36:14.04242,2024-02-14 11:36:14.102977,0,0,33
100,1072642,default,493304,1073741998,dev,"padb_fetch_sample: select l_orderkey, l_suppkey, s_name from volt_tt_61155eb1524b5",2024-02-14 11:36:14.369327,2024-02-14 11:36:14.403795,0,0,3
100,1072650,default,493305,1073741998,dev,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone, 1, 2) as cntrycode, c_acctbal from customer where substring(c_phone, 1, 2) in (11, 13, 25, 16, 22, 14, 19) and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone, 1, 2) in (11, 13, 25, 16, 22, 14, 19) ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;",2024-02-14 11:36:14.851877,2024-02-14 11:36:14.974205,0,0,0
100,1072662,default,493312,1073741998,dev,"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= '1995-09-01'::date and o_orderdate < add_months('1995-09-01'::date, 3) and exists ( select * from lineitem where l_orderkey = o_orderkey and l_commitdate < l_receiptdate ) group by o_orderpriority order by o_orderpriority;",2024-02-14 11:36:15.665011,2024-02-14 11:36:15.762525,0,0,0
100,1072674,default,493318,1073741998,dev,"select o_year, sum(case when nation = 'VIETNAM' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'ASIA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'PROMO PLATED BRASS' ) as all_nations group by o_year order by o_year;",2024-02-14 11:36:16.248778,2024-02-14 11:36:16.354709,0,0,0
100,1072686,default,493322,1073741998,dev,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('MAIL', 'REG AIR') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= '1995-01-01'::date and l_receiptdate < dateadd(year, 1, '1995-01-01'::date) group by l_shipmode order by l_shipmode;",2024-02-14 11:36:17.076749,2024-02-14 11:36:17.144233,0,0,0
100,1072696,default,493325,1073741998,dev,"padb_fetch_sample: select l_suppkey, col1 from volt_tt_61155eb4925b5",2024-02-14 11:36:17.630984,2024-02-14 11:36:17.665648,0,0,3
100,1072707,default,493328,1073741998,dev,"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 314 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate limit 100;",2024-02-14 11:36:18.13579,2024-02-14 11:36:18.8655,0,0,0
100,1072716,default,493330,1073741998,dev,"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'lemon' || '%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= '1996-01-01'::date and l_shipdate < dateadd(year, 1, '1996-01-01'::date) ) ) and s_nationkey = n_nationkey and n_name = 'VIETNAM' order by s_name;",2024-02-14 11:36:19.108862,2024-02-14 11:36:19.164721,0,0,33
100,1072723,default,493331,1073741998,dev,"padb_fetch_sample: select l_orderkey, l_suppkey from volt_tt_61155eb6247cd",2024-02-14 11:36:19.720358,2024-02-14 11:36:19.74415,0,0,3
100,1072734,default,493339,1073741998,dev,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 14 and p_type like '%' || 'COPPER' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' ) order by s_acctbal desc, n_name, s_name, p_partkey limit 100;",2024-02-14 11:36:20.398021,2024-02-14 11:36:20.458559,0,0,0
100,1072746,default,493353,1073741998,dev,"select sum(l_extendedprice * l_discount) as revenue from lineitem where l_shipdate >= '1995-01-01'::date and l_shipdate < dateadd(year, 1, '1995-01-01'::date) and l_discount between (3::numeric(12,2) / 100) - 0.01 and (3::numeric(12,2) / 100) + 0.01 and l_quantity < 24;",2024-02-14 11:36:20.934945,2024-02-14 11:36:20.984294,0,0,0
100,1072758,default,493357,1073741998,dev,"select c_custkey, c_name, sum(l_extendedprice * (1 - l_discount)) as revenue, c_acctbal, n_name, c_address, c_phone, c_comment from customer, orders, lineitem, nation where c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate >= '1994-04-01'::date and o_orderdate < add_months('1994-04-01'::date, 3) and l_returnflag = 'R' and c_nationkey = n_nationkey group by c_custkey, c_name, c_acctbal, c_phone, n_name, c_address, c_comment order by revenue desc limit 20;",2024-02-14 11:36:21.905582,2024-02-14 11:36:22.059281,0,0,0
100,1072770,default,493361,1073741998,dev,"select 100.00 * sum(case when p_type like 'PROMO%' then l_extendedprice * (1 - l_discount) else 0 end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue from lineitem, part where l_partkey = p_partkey and l_shipdate >= '1995-11-01'::date and l_shipdate < add_months('1995-11-01'::date, 1);",2024-02-14 11:36:22.638848,2024-02-14 11:36:22.660889,0,0,0
100,1072779,default,493363,1073741998,dev,"select p_brand, p_type, p_size, count(distinct ps_suppkey) as supplier_cnt from partsupp, part where p_partkey = ps_partkey and p_brand <> 'Brand#22' and p_type not like 'ECONOMY ANODIZED' || '%' and p_size in (33, 11, 45, 36, 28, 6, 24, 30) and ps_suppkey not in ( select s_suppkey from supplier where s_comment like '%Customer%Complaints%' ) group by p_brand, p_type, p_size order by supplier_cnt desc, p_brand, p_type, p_size;",2024-02-14 11:36:22.903957,2024-02-14 11:36:23.009678,0,0,0
100,1072791,default,493367,1073741998,dev,CREATE TEMP TABLE volt_tt_61155ebad4003(p_partkey) AS SELECT public.part.p_partkey FROM public.part WHERE public.part.p_name LIKE 'chiffon' || '%';,2024-02-14 11:36:24.16122,2024-02-14 11:36:24.194914,0,0,0
100,1072798,default,493368,1073741998,dev,"padb_fetch_sample: select l_orderkey, l_suppkey, s_name from volt_tt_61155ebb0a489",2024-02-14 11:36:24.558711,2024-02-14 11:36:24.594206,0,0,3
100,1072806,default,493369,1073741998,dev,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone, 1, 2) as cntrycode, c_acctbal from customer where substring(c_phone, 1, 2) in (14, 15, 27, 16, 21, 17, 20) and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone, 1, 2) in (14, 15, 27, 16, 21, 17, 20) ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;",2024-02-14 11:36:25.077267,2024-02-14 11:36:25.19263,0,0,0
100,1072818,default,493376,1073741998,dev,"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= '1994-08-01'::date and o_orderdate < add_months('1994-08-01'::date, 3) and exists ( select * from lineitem where l_orderkey = o_orderkey and l_commitdate < l_receiptdate ) group by o_orderpriority order by o_orderpriority;",2024-02-14 11:36:25.805808,2024-02-14 11:36:25.914235,0,0,0
100,1072830,default,493380,1073741998,dev,"select o_year, sum(case when nation = 'JORDAN' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'MIDDLE EAST' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'MEDIUM PLATED NICKEL' ) as all_nations group by o_year order by o_year;",2024-02-14 11:36:26.406348,2024-02-14 11:36:26.500235,0,0,0
100,1072842,default,493384,1073741998,dev,"select l_shipmode, sum(case when o_orderpriority = '1-URGENT' or o_orderpriority = '2-HIGH' then 1 else 0 end) as high_line_count, sum(case when o_orderpriority <> '1-URGENT' and o_orderpriority <> '2-HIGH' then 1 else 0 end) as low_line_count from orders, lineitem where o_orderkey = l_orderkey and l_shipmode in ('FOB', 'REG AIR') and l_commitdate < l_receiptdate and l_shipdate < l_commitdate and l_receiptdate >= '1996-01-01'::date and l_receiptdate < dateadd(year, 1, '1996-01-01'::date) group by l_shipmode order by l_shipmode;",2024-02-14 11:36:27.26502,2024-02-14 11:36:27.321933,0,0,0
100,1072852,default,493387,1073741998,dev,"padb_fetch_sample: select l_suppkey, col1 from volt_tt_61155ebe44c75",2024-02-14 11:36:27.800247,2024-02-14 11:36:27.835123,0,0,3
100,1072863,default,493390,1073741998,dev,"select c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice, sum(l_quantity) from customer, orders, lineitem where o_orderkey in ( select l_orderkey from lineitem group by l_orderkey having sum(l_quantity) > 314 ) and c_custkey = o_custkey and o_orderkey = l_orderkey group by c_name, c_custkey, o_orderkey, o_orderdate, o_totalprice order by o_totalprice desc, o_orderdate limit 100;",2024-02-14 11:36:28.300656,2024-02-14 11:36:28.981626,0,0,0
